Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Segment,Region,Category,Unit_Price,Quantity,Discount,Sales,Profit,Profit_Margin,Payment_Method,Year,Month,Quarter,Discount_Bucket
ORD-104053,2023-10-28,2023-11-04,Standard,CUST-18989,Consumer,West,Toys & Games,173.07,2,0.11,308.06,96.66,0.3138,COD,2023,10,Q4,Medium (11-20%)
ORD-104054,2023-12-31,2024-01-03,Express,CUST-35615,Consumer,West,Clothing,58.37,3,0.24,133.08,37.5,0.2818,Wallet,2023,12,Q4,High (21-30%)
ORD-104055,2022-02-19,2022-02-25,Standard,CUST-26240,Corporate,West,Groceries,2.58,3,0.29,5.5,0.14,0.026,Net Banking,2022,2,Q1,High (21-30%)
ORD-104056,2023-02-27,2023-03-01,Express,CUST-17881,Consumer,South,Home & Furniture,560.1,2,0.22,873.76,124.72,0.1427,UPI,2023,2,Q1,High (21-30%)
ORD-104057,2024-12-25,2024-12-31,Standard,CUST-23542,Consumer,North,Electronics,473.01,1,0.13,411.52,45.01,0.1094,Debit Card,2024,12,Q4,Medium (11-20%)
ORD-104058,2024-05-12,2024-05-17,Standard,CUST-22874,Consumer,North,Books & Media,64.84,1,0.08,59.65,16.76,0.2809,Net Banking,2024,5,Q2,Low (1-10%)
ORD-104059,2023-04-18,2023-04-24,Standard,CUST-39172,Consumer,North,Home & Furniture,141.83,1,0.14,121.97,25.47,0.2088,Debit Card,2023,4,Q2,Medium (11-20%)
ORD-104060,2022-12-12,2022-12-17,Standard,CUST-26805,Consumer,South,Beauty & Health,102.26,3,0.34,202.47,78.09,0.3857,Debit Card,2022,12,Q4,Very High (31%+)
ORD-104061,2022-07-31,2022-08-07,Standard,CUST-13694,Consumer,East,Electronics,1461.05,2,0.19,2366.9,211.8,0.0895,Debit Card,2022,7,Q3,Medium (11-20%)
ORD-104062,2023-10-01,2023-10-06,Standard,CUST-13341,Home Office,East,Sports & Outdoor,123.23,1,0.03,119.53,46.18,0.3863,UPI,2023,10,Q4,Low (1-10%)
ORD-104063,2023-09-21,2023-09-28,Standard,CUST-15452,Consumer,North,Clothing,58.93,1,0.28,42.43,8.99,0.2119,Credit Card,2023,9,Q3,High (21-30%)
ORD-104064,2024-03-29,2024-04-04,Standard,CUST-21489,Consumer,North,Sports & Outdoor,32.31,6,0.24,147.33,30.92,0.2099,UPI,2024,3,Q1,High (21-30%)
ORD-104065,2023-06-13,2023-06-18,Standard,CUST-26378,Small Business,South,Electronics,684.59,1,0.15,581.9,77.06,0.1324,Net Banking,2023,6,Q2,Medium (11-20%)
ORD-104066,2024-07-14,2024-07-20,Standard,CUST-30705,Consumer,North,Electronics,570.13,2,0.12,1003.43,129.03,0.1286,Net Banking,2024,7,Q3,Medium (11-20%)
ORD-104067,2023-10-07,2023-10-09,Express,CUST-10290,Corporate,South,Clothing,25.6,2,0.02,50.18,19.68,0.3922,Net Banking,2023,10,Q4,Low (1-10%)
ORD-104068,2023-04-18,2023-04-19,Overnight,CUST-14986,Consumer,West,Groceries,80.57,1,0.37,50.76,1.21,0.0238,UPI,2023,4,Q2,Very High (31%+)
ORD-104069,2024-10-13,2024-10-19,Standard,CUST-32511,Small Business,West,Sports & Outdoor,48.65,6,0.12,256.87,90.88,0.3538,UPI,2024,10,Q4,Medium (11-20%)
ORD-104070,2022-09-15,2022-09-17,Express,CUST-22798,Corporate,East,Beauty & Health,11.92,3,0.14,30.75,13.73,0.4465,Net Banking,2022,9,Q3,Medium (11-20%)
ORD-104071,2024-12-22,2024-12-29,Standard,CUST-30675,Home Office,South,Clothing,79.66,2,0.09,144.98,49.21,0.3394,UPI,2024,12,Q4,Low (1-10%)
ORD-104072,2024-07-12,2024-07-19,Standard,CUST-12786,Consumer,West,Electronics,1083.77,1,0.28,780.31,7.8,0.01,Net Banking,2024,7,Q3,High (21-30%)
ORD-104073,2024-04-12,2024-04-19,Standard,CUST-35910,Consumer,West,Beauty & Health,135.28,1,0.02,132.57,77.94,0.5879,Credit Card,2024,4,Q2,Low (1-10%)
ORD-104074,2023-06-16,2023-06-23,Standard,CUST-18253,Small Business,East,Books & Media,30.91,2,0.15,52.55,16.21,0.3085,Net Banking,2023,6,Q2,Medium (11-20%)
ORD-104075,2023-07-12,2023-07-18,Standard,CUST-15659,Consumer,East,Electronics,577.56,1,0.29,410.07,4.1,0.01,Credit Card,2023,7,Q3,High (21-30%)
ORD-104076,2024-09-24,2024-09-30,Standard,CUST-36584,Corporate,South,Toys & Games,144.35,6,0.09,788.15,319.99,0.406,UPI,2024,9,Q3,Low (1-10%)
ORD-104077,2023-01-07,2023-01-10,Express,CUST-19623,Consumer,South,Beauty & Health,57.42,1,0.05,54.55,28.4,0.5207,Debit Card,2023,1,Q1,Low (1-10%)
ORD-104078,2022-10-11,2022-10-17,Standard,CUST-37680,Corporate,West,Books & Media,44.03,5,0.08,202.54,63.98,0.3159,UPI,2022,10,Q4,Low (1-10%)
ORD-104079,2024-06-10,2024-06-13,Overnight,CUST-39130,Corporate,South,Electronics,1098.9,2,0.2,1758.24,107.22,0.061,Credit Card,2024,6,Q2,Medium (11-20%)
ORD-104080,2022-05-17,2022-05-23,Standard,CUST-32843,Consumer,South,Beauty & Health,42.42,2,0.02,83.14,46.17,0.5553,UPI,2022,5,Q2,Low (1-10%)
ORD-104081,2023-10-16,2023-10-18,Same-Day,CUST-17469,Corporate,North,Beauty & Health,73.88,1,0.21,58.37,26.08,0.4468,Net Banking,2023,10,Q4,High (21-30%)
ORD-104082,2022-11-29,2022-12-06,Standard,CUST-37926,Corporate,West,Home & Furniture,735.66,3,0.36,1412.47,154.25,0.1092,Credit Card,2022,11,Q4,Very High (31%+)
ORD-104083,2022-04-05,2022-04-08,Overnight,CUST-33334,Consumer,South,Electronics,420.7,1,0.31,290.28,9.18,0.0316,Credit Card,2022,4,Q2,Very High (31%+)
ORD-104084,2023-08-05,2023-08-10,Standard,CUST-38063,Consumer,South,Beauty & Health,97.29,1,0.16,81.72,38.74,0.474,Net Banking,2023,8,Q3,Medium (11-20%)
ORD-104085,2023-07-09,2023-07-16,Standard,CUST-37957,Small Business,East,Books & Media,5.63,2,0.21,8.9,2.14,0.2401,Credit Card,2023,7,Q3,High (21-30%)
ORD-104086,2023-08-14,2023-08-16,Same-Day,CUST-21488,Corporate,East,Electronics,1334.39,1,0.19,1080.86,84.54,0.0782,Credit Card,2023,8,Q3,Medium (11-20%)
ORD-104087,2022-11-03,2022-11-08,Standard,CUST-32102,Home Office,West,Sports & Outdoor,297.41,1,0.22,231.98,52.85,0.2278,Credit Card,2022,11,Q4,High (21-30%)
ORD-104088,2024-12-31,2025-01-04,Express,CUST-14085,Home Office,East,Sports & Outdoor,358.69,7,0.21,1983.56,366.66,0.1849,UPI,2024,12,Q4,High (21-30%)
ORD-104089,2023-03-03,2023-03-10,Standard,CUST-25478,Home Office,North,Electronics,414.02,3,0.16,1043.33,87.24,0.0836,UPI,2023,3,Q1,Medium (11-20%)
ORD-104090,2022-07-16,2022-07-16,Same-Day,CUST-37387,Corporate,South,Books & Media,24.5,8,0.22,152.88,35.9,0.2348,Net Banking,2022,7,Q3,High (21-30%)
ORD-104091,2024-12-10,2024-12-14,Express,CUST-19096,Small Business,West,Books & Media,21.99,1,0.17,18.25,5.45,0.2989,Debit Card,2024,12,Q4,Medium (11-20%)
ORD-104092,2022-05-30,2022-06-02,Express,CUST-13907,Corporate,West,Toys & Games,75.24,1,0.04,72.23,26.94,0.373,Credit Card,2022,5,Q2,Low (1-10%)
ORD-104093,2022-06-05,2022-06-07,Express,CUST-29088,Consumer,South,Clothing,128.59,1,0.06,120.87,52.3,0.4327,Credit Card,2022,6,Q2,Low (1-10%)
ORD-104094,2024-10-30,2024-10-31,Same-Day,CUST-38611,Consumer,East,Clothing,58.02,5,0.14,249.49,85.39,0.3423,Credit Card,2024,10,Q4,Medium (11-20%)
ORD-104095,2024-09-29,2024-10-03,Express,CUST-35080,Corporate,East,Electronics,251.11,10,0.18,2059.1,80.3,0.039,UPI,2024,9,Q3,Medium (11-20%)
ORD-104096,2023-11-21,2023-11-24,Express,CUST-28335,Corporate,North,Groceries,55.42,1,0.15,47.11,4.01,0.0852,Debit Card,2023,11,Q4,Medium (11-20%)
ORD-104097,2024-10-11,2024-10-12,Same-Day,CUST-17938,Corporate,North,Home & Furniture,504.66,1,0.35,328.03,33.45,0.102,UPI,2024,10,Q4,Very High (31%+)
ORD-104098,2022-12-20,2022-12-22,Express,CUST-28042,Consumer,North,Clothing,137.0,1,0.1,123.3,42.76,0.3468,Net Banking,2022,12,Q4,Low (1-10%)
ORD-104099,2022-12-01,2022-12-05,Express,CUST-23299,Corporate,South,Sports & Outdoor,92.75,3,0.15,236.51,48.42,0.2047,UPI,2022,12,Q4,Medium (11-20%)
ORD-104100,2024-04-23,2024-04-26,Overnight,CUST-17045,Consumer,North,Sports & Outdoor,180.15,5,0.09,819.68,241.53,0.2947,Wallet,2024,4,Q2,Low (1-10%)
ORD-104101,2024-01-10,2024-01-10,Same-Day,CUST-35183,Consumer,South,Home & Furniture,318.35,8,0.07,2368.52,672.41,0.2839,Debit Card,2024,1,Q1,Low (1-10%)
ORD-104102,2022-01-03,2022-01-10,Standard,CUST-29455,Small Business,North,Books & Media,7.45,1,0.33,4.99,0.87,0.174,Wallet,2022,1,Q1,Very High (31%+)
ORD-104103,2022-02-13,2022-02-17,Express,CUST-34635,Corporate,West,Home & Furniture,891.24,1,0.02,873.42,286.84,0.3284,Debit Card,2022,2,Q1,Low (1-10%)
ORD-104104,2024-05-03,2024-05-03,Same-Day,CUST-11198,Consumer,East,Toys & Games,116.27,1,0.45,63.95,7.76,0.1214,UPI,2024,5,Q2,Very High (31%+)
ORD-104105,2024-10-18,2024-10-22,Express,CUST-17686,Corporate,West,Sports & Outdoor,110.42,1,0.07,102.69,29.96,0.2918,Wallet,2024,10,Q4,Low (1-10%)
ORD-104106,2023-07-14,2023-07-17,Express,CUST-27721,Corporate,East,Home & Furniture,328.54,2,0.33,440.24,66.37,0.1508,Debit Card,2023,7,Q3,Very High (31%+)
ORD-104107,2024-06-20,2024-06-26,Standard,CUST-36163,Consumer,West,Books & Media,65.42,5,0.38,202.8,31.84,0.157,Credit Card,2024,6,Q2,Very High (31%+)
ORD-104108,2023-08-10,2023-08-16,Standard,CUST-22948,Consumer,North,Beauty & Health,100.37,1,0.06,94.35,49.37,0.5233,Credit Card,2023,8,Q3,Low (1-10%)
ORD-104109,2024-01-09,2024-01-16,Standard,CUST-18894,Corporate,North,Beauty & Health,74.35,1,0.4,44.61,14.27,0.3199,Credit Card,2024,1,Q1,Very High (31%+)
ORD-104110,2024-10-17,2024-10-18,Same-Day,CUST-35058,Home Office,South,Home & Furniture,96.61,1,0.03,93.71,33.06,0.3528,Credit Card,2024,10,Q4,Low (1-10%)
ORD-104111,2022-09-29,2022-10-04,Standard,CUST-11911,Consumer,North,Sports & Outdoor,122.96,1,0.21,97.14,17.35,0.1786,UPI,2022,9,Q3,High (21-30%)
ORD-104112,2023-03-20,2023-03-22,Overnight,CUST-24526,Corporate,East,Electronics,993.86,1,0.07,924.29,53.96,0.0584,Debit Card,2023,3,Q1,Low (1-10%)
ORD-104113,2023-04-02,2023-04-08,Standard,CUST-35413,Corporate,East,Clothing,25.55,1,0.08,23.51,9.27,0.3941,COD,2023,4,Q2,Low (1-10%)
ORD-104114,2022-03-22,2022-03-24,Express,CUST-18905,Consumer,North,Sports & Outdoor,87.58,2,0.28,126.12,25.39,0.2013,Credit Card,2022,3,Q1,High (21-30%)
ORD-104115,2024-08-10,2024-08-16,Standard,CUST-34905,Consumer,South,Clothing,128.35,1,0.06,120.65,42.35,0.351,UPI,2024,8,Q3,Low (1-10%)
ORD-104116,2022-02-20,2022-02-21,Same-Day,CUST-29676,Home Office,West,Electronics,1251.38,1,0.16,1051.16,90.46,0.0861,Debit Card,2022,2,Q1,Medium (11-20%)
ORD-104117,2023-03-04,2023-03-07,Overnight,CUST-21631,Consumer,South,Electronics,213.88,5,0.11,951.77,52.95,0.0556,Credit Card,2023,3,Q1,Medium (11-20%)
ORD-104118,2024-03-30,2024-04-04,Standard,CUST-26295,Corporate,West,Electronics,735.3,6,0.13,3838.27,390.31,0.1017,Wallet,2024,3,Q1,Medium (11-20%)
ORD-104119,2022-12-28,2023-01-04,Standard,CUST-25451,Consumer,East,Electronics,1301.26,9,0.29,8315.05,309.05,0.0372,Net Banking,2022,12,Q4,High (21-30%)
ORD-104120,2022-04-19,2022-04-21,Express,CUST-16698,Consumer,East,Electronics,401.63,1,0.03,389.58,76.64,0.1967,Credit Card,2022,4,Q2,Low (1-10%)
ORD-104121,2024-07-01,2024-07-05,Express,CUST-30537,Consumer,North,Electronics,320.63,5,0.24,1218.39,25.21,0.0207,UPI,2024,7,Q3,High (21-30%)
ORD-104122,2024-11-19,2024-11-22,Express,CUST-31157,Consumer,South,Electronics,996.35,12,0.26,8847.59,269.51,0.0305,Credit Card,2024,11,Q4,High (21-30%)
ORD-104123,2024-09-24,2024-10-01,Standard,CUST-27162,Consumer,East,Books & Media,49.61,1,0.22,38.7,8.96,0.2316,Debit Card,2024,9,Q3,High (21-30%)
ORD-104124,2024-02-01,2024-02-03,Overnight,CUST-27706,Consumer,East,Sports & Outdoor,65.24,4,0.08,240.08,80.45,0.3351,UPI,2024,2,Q1,Low (1-10%)
ORD-104125,2022-02-03,2022-02-09,Standard,CUST-19910,Consumer,East,Books & Media,51.07,8,0.16,343.19,90.01,0.2623,UPI,2022,2,Q1,Medium (11-20%)
ORD-104126,2022-10-23,2022-10-25,Same-Day,CUST-15155,Corporate,South,Electronics,795.05,3,0.01,2361.3,480.92,0.2037,Debit Card,2022,10,Q4,Low (1-10%)
ORD-104127,2024-06-10,2024-06-14,Express,CUST-29743,Corporate,South,Clothing,100.07,1,0.34,66.05,15.14,0.2293,Debit Card,2024,6,Q2,Very High (31%+)
ORD-104128,2024-05-27,2024-05-31,Express,CUST-16992,Consumer,South,Home & Furniture,635.05,1,0.06,596.95,171.11,0.2866,Credit Card,2024,5,Q2,Low (1-10%)
ORD-104129,2022-03-19,2022-03-26,Standard,CUST-26969,Small Business,South,Clothing,81.72,1,0.08,75.18,30.2,0.4017,Wallet,2022,3,Q1,Low (1-10%)
ORD-104130,2023-03-22,2023-03-29,Standard,CUST-22259,Consumer,North,Beauty & Health,30.29,2,0.03,58.76,30.73,0.523,Credit Card,2023,3,Q1,Low (1-10%)
ORD-104131,2024-05-11,2024-05-13,Express,CUST-20866,Corporate,West,Groceries,42.37,1,0.09,38.56,5.38,0.1396,Net Banking,2024,5,Q2,Low (1-10%)
ORD-104132,2022-01-24,2022-01-28,Express,CUST-35146,Small Business,South,Clothing,46.23,3,0.05,131.76,55.73,0.423,Debit Card,2022,1,Q1,Low (1-10%)
ORD-104133,2022-03-17,2022-03-23,Standard,CUST-37159,Small Business,South,Clothing,166.53,1,0.09,151.54,48.67,0.3212,Debit Card,2022,3,Q1,Low (1-10%)
ORD-104134,2024-12-25,2024-12-29,Express,CUST-10031,Corporate,North,Home & Furniture,285.36,1,0.32,194.04,22.81,0.1176,Credit Card,2024,12,Q4,Very High (31%+)
ORD-104135,2023-04-19,2023-04-24,Standard,CUST-20657,Consumer,North,Home & Furniture,547.73,1,0.06,514.87,154.14,0.2994,Credit Card,2023,4,Q2,Low (1-10%)
ORD-104136,2023-12-23,2023-12-30,Standard,CUST-23586,Home Office,South,Home & Furniture,70.89,3,0.16,178.64,30.87,0.1728,Credit Card,2023,12,Q4,Medium (11-20%)
ORD-104137,2023-04-12,2023-04-16,Express,CUST-28444,Consumer,North,Beauty & Health,112.28,1,0.06,105.54,56.65,0.5367,Credit Card,2023,4,Q2,Low (1-10%)
ORD-104138,2023-12-14,2023-12-20,Standard,CUST-16500,Consumer,East,Clothing,88.43,1,0.15,75.17,27.03,0.3595,UPI,2023,12,Q4,Medium (11-20%)
ORD-104139,2022-06-02,2022-06-07,Standard,CUST-10514,Consumer,South,Home & Furniture,693.25,2,0.11,1233.99,309.63,0.2509,Net Banking,2022,6,Q2,Medium (11-20%)
ORD-104140,2022-10-27,2022-11-03,Standard,CUST-34343,Small Business,West,Sports & Outdoor,62.45,1,0.1,56.21,15.86,0.2821,Debit Card,2022,10,Q4,Low (1-10%)
ORD-104141,2022-12-10,2022-12-15,Standard,CUST-15570,Home Office,South,Clothing,63.08,6,0.22,295.21,85.08,0.2882,UPI,2022,12,Q4,High (21-30%)
ORD-104142,2023-02-23,2023-03-01,Standard,CUST-31873,Consumer,South,Clothing,27.63,1,0.26,20.45,6.17,0.3017,COD,2023,2,Q1,High (21-30%)
ORD-104143,2024-03-12,2024-03-16,Express,CUST-24116,Consumer,North,Electronics,628.81,1,0.22,490.47,36.05,0.0735,Credit Card,2024,3,Q1,High (21-30%)
ORD-104144,2024-03-22,2024-03-27,Standard,CUST-23544,Corporate,East,Sports & Outdoor,195.48,1,0.09,177.89,49.7,0.2794,Wallet,2024,3,Q1,Low (1-10%)
ORD-104145,2023-09-26,2023-09-30,Express,CUST-16478,Corporate,East,Clothing,133.12,1,0.12,117.15,45.03,0.3844,UPI,2023,9,Q3,Medium (11-20%)
ORD-104146,2024-08-18,2024-08-24,Standard,CUST-36049,Corporate,East,Home & Furniture,198.73,6,0.25,894.28,153.27,0.1714,Debit Card,2024,8,Q3,High (21-30%)
ORD-104147,2022-04-30,2022-05-06,Standard,CUST-19589,Consumer,East,Sports & Outdoor,106.59,1,0.07,99.13,31.38,0.3166,Credit Card,2022,4,Q2,Low (1-10%)
ORD-104148,2024-01-20,2024-01-25,Standard,CUST-33454,Consumer,East,Beauty & Health,52.15,1,0.42,30.25,8.82,0.2915,Debit Card,2024,1,Q1,Very High (31%+)
ORD-104149,2023-07-11,2023-07-16,Standard,CUST-32566,Home Office,West,Clothing,33.74,1,0.03,32.73,12.88,0.3935,Debit Card,2023,7,Q3,Low (1-10%)
ORD-104150,2023-04-24,2023-04-28,Express,CUST-20668,Home Office,East,Home & Furniture,149.96,5,0.15,637.33,140.18,0.22,Net Banking,2023,4,Q2,Medium (11-20%)
ORD-104151,2022-09-25,2022-09-30,Standard,CUST-28124,Corporate,East,Home & Furniture,258.23,6,0.1,1394.44,285.29,0.2046,Debit Card,2022,9,Q3,Low (1-10%)
ORD-104152,2023-01-27,2023-02-03,Standard,CUST-34695,Consumer,West,Home & Furniture,963.14,2,0.28,1386.92,197.45,0.1424,Credit Card,2023,1,Q1,High (21-30%)
ORD-104153,2024-10-26,2024-11-01,Standard,CUST-26649,Consumer,South,Clothing,27.55,2,0.11,49.04,19.36,0.3947,Credit Card,2024,10,Q4,Medium (11-20%)
ORD-104154,2023-10-16,2023-10-18,Express,CUST-11477,Consumer,South,Beauty & Health,104.29,1,0.02,102.2,56.51,0.5529,Credit Card,2023,10,Q4,Low (1-10%)
ORD-104155,2024-11-13,2024-11-20,Standard,CUST-30964,Home Office,East,Books & Media,58.49,1,0.45,32.17,2.64,0.082,Debit Card,2024,11,Q4,Very High (31%+)
ORD-104156,2022-12-05,2022-12-11,Standard,CUST-29492,Corporate,North,Clothing,19.2,2,0.12,33.79,12.2,0.3609,Credit Card,2022,12,Q4,Medium (11-20%)
ORD-104157,2023-11-07,2023-11-09,Express,CUST-26528,Home Office,North,Electronics,922.58,1,0.18,756.52,64.33,0.085,Debit Card,2023,11,Q4,Medium (11-20%)
ORD-104158,2024-07-14,2024-07-21,Standard,CUST-19526,Consumer,East,Electronics,1408.34,1,0.45,774.59,7.75,0.01,Credit Card,2024,7,Q3,Very High (31%+)
ORD-104159,2024-02-21,2024-02-27,Standard,CUST-24460,Corporate,West,Home & Furniture,145.57,1,0.02,142.66,43.65,0.306,Debit Card,2024,2,Q1,Low (1-10%)
ORD-104160,2023-07-20,2023-07-23,Express,CUST-12656,Corporate,East,Home & Furniture,131.52,2,0.11,234.11,47.56,0.2031,Wallet,2023,7,Q3,Medium (11-20%)
ORD-104161,2023-01-17,2023-01-21,Express,CUST-23273,Consumer,West,Electronics,1169.61,5,0.16,4912.36,529.79,0.1078,Net Banking,2023,1,Q1,Medium (11-20%)
ORD-104162,2023-10-04,2023-10-06,Express,CUST-30921,Consumer,East,Groceries,21.06,1,0.14,18.11,2.41,0.1332,Wallet,2023,10,Q4,Medium (11-20%)
ORD-104163,2022-04-01,2022-04-03,Express,CUST-22216,Consumer,West,Electronics,1553.97,15,0.12,20512.4,3899.27,0.1901,Credit Card,2022,4,Q2,Medium (11-20%)
ORD-104164,2022-09-26,2022-10-01,Standard,CUST-26895,Corporate,South,Books & Media,54.38,1,0.39,33.17,4.33,0.1305,Credit Card,2022,9,Q3,Very High (31%+)
ORD-104165,2023-10-05,2023-10-11,Standard,CUST-16324,Home Office,North,Clothing,40.36,1,0.13,35.11,12.9,0.3675,Debit Card,2023,10,Q4,Medium (11-20%)
ORD-104166,2024-11-28,2024-12-04,Standard,CUST-38054,Home Office,West,Electronics,239.03,2,0.24,363.33,7.62,0.021,Wallet,2024,11,Q4,High (21-30%)
ORD-104167,2024-08-11,2024-08-15,Express,CUST-36490,Small Business,East,Electronics,503.22,1,0.28,362.32,19.56,0.054,Debit Card,2024,8,Q3,High (21-30%)
ORD-104168,2022-07-05,2022-07-12,Standard,CUST-35703,Corporate,East,Beauty & Health,93.28,1,0.13,81.15,35.1,0.4325,Wallet,2022,7,Q3,Medium (11-20%)
ORD-104169,2024-02-05,2024-02-12,Standard,CUST-17294,Consumer,South,Electronics,1336.28,1,0.27,975.48,50.0,0.0513,Net Banking,2024,2,Q1,High (21-30%)
ORD-104170,2024-04-23,2024-04-25,Express,CUST-27572,Consumer,North,Home & Furniture,788.39,5,0.38,2444.01,223.04,0.0913,Credit Card,2024,4,Q2,Very High (31%+)
ORD-104171,2022-01-24,2022-01-26,Same-Day,CUST-39726,Consumer,East,Beauty & Health,42.86,3,0.15,109.29,53.29,0.4876,UPI,2022,1,Q1,Medium (11-20%)
ORD-104172,2024-01-19,2024-01-23,Express,CUST-17209,Corporate,West,Electronics,992.28,1,0.12,873.21,142.52,0.1632,Credit Card,2024,1,Q1,Medium (11-20%)
ORD-104173,2023-03-02,2023-03-04,Express,CUST-11379,Consumer,North,Sports & Outdoor,427.67,1,0.11,380.63,107.13,0.2815,Credit Card,2023,3,Q1,Medium (11-20%)
ORD-104174,2023-06-28,2023-07-03,Standard,CUST-25439,Small Business,North,Electronics,956.28,2,0.44,1071.03,10.71,0.01,Wallet,2023,6,Q2,Very High (31%+)
ORD-104175,2024-10-12,2024-10-14,Express,CUST-22735,Consumer,East,Clothing,157.56,2,0.09,286.76,87.52,0.3052,Credit Card,2024,10,Q4,Low (1-10%)
ORD-104176,2024-03-29,2024-04-01,Overnight,CUST-14302,Home Office,East,Electronics,808.28,2,0.18,1325.58,71.36,0.0538,Wallet,2024,3,Q1,Medium (11-20%)
ORD-104177,2022-03-09,2022-03-11,Express,CUST-24068,Small Business,West,Beauty & Health,46.24,4,0.21,146.12,61.46,0.4206,Wallet,2022,3,Q1,High (21-30%)
ORD-104178,2023-10-14,2023-10-18,Express,CUST-12079,Consumer,North,Home & Furniture,920.82,1,0.08,847.15,185.65,0.2191,Credit Card,2023,10,Q4,Low (1-10%)
ORD-104179,2022-06-17,2022-06-19,Express,CUST-38665,Consumer,East,Books & Media,55.3,1,0.28,39.82,11.11,0.279,UPI,2022,6,Q2,High (21-30%)
ORD-104180,2023-03-30,2023-03-31,Same-Day,CUST-29031,Consumer,North,Electronics,425.09,4,0.12,1496.32,254.61,0.1702,Debit Card,2023,3,Q1,Medium (11-20%)
ORD-104181,2022-10-05,2022-10-06,Same-Day,CUST-29661,Consumer,West,Electronics,439.69,1,0.1,395.72,26.05,0.0658,Net Banking,2022,10,Q4,Low (1-10%)
ORD-104182,2024-05-31,2024-06-01,Overnight,CUST-38884,Corporate,East,Home & Furniture,389.94,1,0.18,319.75,72.18,0.2257,Net Banking,2024,5,Q2,Medium (11-20%)
ORD-104183,2024-03-03,2024-03-06,Express,CUST-11010,Consumer,East,Beauty & Health,17.85,1,0.33,11.96,4.27,0.3567,COD,2024,3,Q1,Very High (31%+)
ORD-104184,2023-12-06,2023-12-06,Same-Day,CUST-27002,Corporate,North,Electronics,737.46,1,0.2,589.97,67.11,0.1137,Net Banking,2023,12,Q4,Medium (11-20%)
ORD-104185,2022-09-08,2022-09-10,Express,CUST-18295,Consumer,North,Clothing,165.85,2,0.24,252.09,73.61,0.292,UPI,2022,9,Q3,High (21-30%)
ORD-104186,2023-06-07,2023-06-09,Same-Day,CUST-30027,Home Office,West,Sports & Outdoor,34.06,1,0.2,27.25,5.64,0.2071,UPI,2023,6,Q2,Medium (11-20%)
ORD-104187,2024-10-20,2024-10-23,Express,CUST-28478,Home Office,North,Toys & Games,19.65,1,0.05,18.67,7.44,0.3985,Credit Card,2024,10,Q4,Low (1-10%)
ORD-104188,2023-10-29,2023-10-31,Same-Day,CUST-36593,Consumer,East,Clothing,111.2,1,0.4,66.72,9.34,0.14,Credit Card,2023,10,Q4,Very High (31%+)
ORD-104189,2023-11-12,2023-11-13,Same-Day,CUST-18594,Consumer,West,Books & Media,50.46,3,0.17,125.65,31.5,0.2507,UPI,2023,11,Q4,Medium (11-20%)
ORD-104190,2023-11-29,2023-12-02,Express,CUST-28726,Consumer,East,Clothing,102.98,2,0.18,168.89,49.86,0.2952,UPI,2023,11,Q4,Medium (11-20%)
ORD-104191,2022-03-25,2022-04-01,Standard,CUST-31558,Small Business,North,Home & Furniture,212.7,1,0.1,191.43,36.5,0.1907,Credit Card,2022,3,Q1,Low (1-10%)
ORD-104192,2022-02-02,2022-02-04,Overnight,CUST-15870,Small Business,South,Clothing,169.32,1,0.12,149.0,50.83,0.3411,Debit Card,2022,2,Q1,Medium (11-20%)
ORD-104193,2023-10-10,2023-10-16,Standard,CUST-29818,Corporate,East,Books & Media,60.54,1,0.37,38.14,6.3,0.1651,Debit Card,2023,10,Q4,Very High (31%+)
ORD-104194,2022-06-25,2022-07-01,Standard,CUST-26232,Consumer,West,Books & Media,63.32,3,0.41,112.08,23.27,0.2076,COD,2022,6,Q2,Very High (31%+)
ORD-104195,2022-10-12,2022-10-14,Overnight,CUST-39168,Consumer,East,Home & Furniture,468.41,1,0.03,454.36,130.81,0.2879,UPI,2022,10,Q4,Low (1-10%)
ORD-104196,2024-11-28,2024-11-28,Same-Day,CUST-29947,Consumer,West,Clothing,109.16,1,0.2,87.33,28.73,0.329,UPI,2024,11,Q4,Medium (11-20%)
ORD-104197,2024-07-02,2024-07-09,Standard,CUST-23075,Corporate,North,Toys & Games,193.35,1,0.27,141.15,47.24,0.3347,Net Banking,2024,7,Q3,High (21-30%)
ORD-104198,2024-06-10,2024-06-16,Standard,CUST-38709,Corporate,North,Electronics,1634.44,2,0.07,3040.06,352.99,0.1161,Net Banking,2024,6,Q2,Low (1-10%)
ORD-104199,2024-04-25,2024-05-02,Standard,CUST-26091,Consumer,North,Home & Furniture,218.66,4,0.24,664.73,151.31,0.2276,Wallet,2024,4,Q2,High (21-30%)
ORD-104200,2023-08-28,2023-08-29,Overnight,CUST-12842,Consumer,North,Electronics,678.35,1,0.08,624.08,62.49,0.1001,COD,2023,8,Q3,Low (1-10%)
ORD-104201,2022-10-30,2022-11-06,Standard,CUST-22788,Small Business,North,Clothing,150.47,5,0.07,699.69,277.36,0.3964,Debit Card,2022,10,Q4,Low (1-10%)
ORD-104202,2022-03-11,2022-03-12,Same-Day,CUST-38788,Home Office,South,Electronics,337.78,2,0.08,621.52,99.7,0.1604,Credit Card,2022,3,Q1,Low (1-10%)
